,temp_air,ghi,dni,dhi,wind_speed
2023-10-30 18:00:00,0.0,12.29,2.34,0.0,0.0
2023-10-30 19:00:00,0.0,11.99,1.86,0.0,0.0
2023-10-30 20:00:00,0.0,11.42,1.31,0.0,0.0
2023-10-30 21:00:00,0.0,11.34,0.83,0.0,0.0
2023-10-30 22:00:00,0.0,11.8,0.21,0.0,0.0
2023-10-30 23:00:00,0.0,11.65,0.41,0.0,0.0
2023-10-31 00:00:00,0.0,10.45,1.38,0.0,0.0
2023-10-31 01:00:00,0.0,10.9,1.86,0.0,0.0
2023-10-31 02:00:00,0.0,11.58,3.24,0.0,0.0
2023-10-31 03:00:00,0.0,11.58,4.34,0.0,0.0
2023-10-31 04:00:00,0.0,11.24,5.1,0.0,0.0
2023-10-31 05:00:00,0.0,10.85,5.38,0.0,0.0
2023-10-31 06:00:00,0.0,10.16,5.52,8.21,8.21
2023-10-31 07:00:00,0.0,9.9,5.59,41.46,41.46
2023-10-31 08:00:00,0.0,9.89,5.52,45.57,45.57
2023-10-31 09:00:00,0.0,9.9,5.17,66.86,66.86
2023-10-31 10:00:00,13.21,10.13,5.52,118.95,132.16
2023-10-31 11:00:00,94.49,10.57,6.14,115.14,209.63
2023-10-31 12:00:00,235.63,11.01,5.79,126.13,361.76
2023-10-31 13:00:00,299.89,11.48,5.93,108.75,408.64
2023-10-31 14:00:00,199.0,11.66,5.72,85.45,284.45
2023-10-31 15:00:00,99.54,11.32,4.28,19.62,119.16
2023-10-31 16:00:00,0.0,10.79,3.93,0.0,0.0
2023-10-31 17:00:00,0.0,10.1,3.59,0.0,0.0
2023-10-31 18:00:00,0.0,9.72,3.38,0.0,0.0
2023-10-31 19:00:00,0.0,9.56,3.66,0.0,0.0
2023-10-31 20:00:00,0.0,9.16,3.24,0.0,0.0
2023-10-31 21:00:00,0.0,8.66,2.97,0.0,0.0
2023-10-31 22:00:00,0.0,8.17,2.69,0.0,0.0
2023-10-31 23:00:00,0.0,7.98,2.0,0.0,0.0
2023-11-01 00:00:00,0.0,8.01,2.28,0.0,0.0
2023-11-01 01:00:00,0.0,8.21,3.03,0.0,0.0
2023-11-01 02:00:00,0.0,8.74,3.38,0.0,0.0
2023-11-01 03:00:00,0.0,9.03,3.03,0.0,0.0
2023-11-01 04:00:00,0.0,8.98,2.76,0.0,0.0
2023-11-01 05:00:00,0.0,9.14,2.9,0.0,0.0
2023-11-01 06:00:00,0.0,9.32,2.97,9.06,9.06
2023-11-01 07:00:00,0.0,9.07,2.69,42.67,42.67
2023-11-01 08:00:00,0.0,9.82,2.83,81.8,81.8
2023-11-01 09:00:00,0.0,10.62,3.72,63.2,63.2
2023-11-01 10:00:00,5.6,11.09,4.34,49.29,54.89
2023-11-01 11:00:00,5.51,11.64,3.86,76.47,81.98
2023-11-01 12:00:00,65.89,12.26,3.93,120.32,186.21
2023-11-01 13:00:00,90.77,13.05,4.34,111.5,202.27
2023-11-01 14:00:00,176.77,13.12,3.66,84.42,261.19
2023-11-01 15:00:00,0.0,12.78,3.31,12.17,12.17
2023-11-01 16:00:00,0.0,11.83,2.9,0.0,0.0
2023-11-01 17:00:00,0.0,11.39,3.24,0.0,0.0
2023-11-01 18:00:00,0.0,11.44,3.52,0.0,0.0
2023-11-01 19:00:00,0.0,11.66,3.66,0.0,0.0
2023-11-01 20:00:00,0.0,11.71,3.79,0.0,0.0
2023-11-01 21:00:00,0.0,11.77,4.14,0.0,0.0
2023-11-01 22:00:00,0.0,11.27,4.28,0.0,0.0
2023-11-01 23:00:00,0.0,10.55,4.28,0.0,0.0
2023-11-02 00:00:00,0.0,10.03,4.07,0.0,0.0
2023-11-02 01:00:00,0.0,9.41,3.59,0.0,0.0
2023-11-02 02:00:00,0.0,8.77,3.24,0.0,0.0
2023-11-02 03:00:00,0.0,8.36,3.38,0.0,0.0
2023-11-02 04:00:00,0.0,8.1,3.31,0.0,0.0
2023-11-02 05:00:00,0.0,7.88,3.31,0.0,0.0
2023-11-02 06:00:00,0.0,8.19,3.72,7.69,7.69
2023-11-02 07:00:00,0.0,9.08,4.41,31.07,31.07
2023-11-02 08:00:00,0.0,9.91,5.17,57.2,57.2
2023-11-02 09:00:00,0.0,10.9,6.28,84.93,84.93
2023-11-02 10:00:00,17.77,11.49,6.41,114.32,132.09
2023-11-02 11:00:00,18.15,11.97,6.34,130.33,148.48
2023-11-02 12:00:00,12.34,12.17,4.76,110.58,122.92
2023-11-02 13:00:00,7.78,12.34,4.41,85.52,93.3
2023-11-02 14:00:00,0.0,12.43,5.59,29.94,29.94
2023-11-02 15:00:00,0.0,12.01,4.83,6.66,6.66
2023-11-02 16:00:00,0.0,11.69,4.55,0.0,0.0
2023-11-02 17:00:00,0.0,11.51,4.69,0.0,0.0
2023-11-02 18:00:00,0.0,11.22,4.34,0.0,0.0
2023-11-02 19:00:00,0.0,10.33,4.62,0.0,0.0
2023-11-02 20:00:00,0.0,10.21,4.28,0.0,0.0
2023-11-02 21:00:00,0.0,9.94,4.07,0.0,0.0
2023-11-02 22:00:00,0.0,9.71,4.07,0.0,0.0
2023-11-02 23:00:00,0.0,9.32,3.93,0.0,0.0
2023-11-03 00:00:00,0.0,8.82,3.86,0.0,0.0
2023-11-03 01:00:00,0.0,8.07,4.07,0.0,0.0
2023-11-03 02:00:00,0.0,7.4,3.79,0.0,0.0
2023-11-03 03:00:00,0.0,6.79,3.52,0.0,0.0
2023-11-03 04:00:00,0.0,6.23,3.38,0.0,0.0
2023-11-03 05:00:00,0.0,6.31,4.07,0.0,0.0
2023-11-03 06:00:00,0.0,6.54,4.41,8.53,8.53
2023-11-03 07:00:00,0.0,6.19,3.24,35.54,35.54
2023-11-03 08:00:00,0.0,7.11,3.1,56.28,56.28
2023-11-03 09:00:00,0.0,8.51,5.79,80.34,80.34
2023-11-03 10:00:00,34.86,9.35,6.0,135.4,170.26
2023-11-03 11:00:00,39.09,10.01,5.31,130.61,169.7
2023-11-03 12:00:00,1.81,10.42,4.48,96.18,97.99
2023-11-03 13:00:00,63.04,10.36,3.93,95.86,158.9
2023-11-03 14:00:00,20.42,10.32,3.72,54.77,75.19
2023-11-03 15:00:00,0.0,9.85,3.03,8.77,8.77
2023-11-03 16:00:00,0.0,9.12,2.9,0.0,0.0
2023-11-03 17:00:00,0.0,8.61,2.97,0.0,0.0
2023-11-03 18:00:00,0.0,8.0,2.97,0.0,0.0
2023-11-03 19:00:00,0.0,7.12,3.45,0.0,0.0
2023-11-03 20:00:00,0.0,6.81,3.59,0.0,0.0
2023-11-03 21:00:00,0.0,6.72,3.72,0.0,0.0
2023-11-03 22:00:00,0.0,6.29,3.66,0.0,0.0
2023-11-03 23:00:00,0.0,5.92,3.45,0.0,0.0
2023-11-04 00:00:00,0.0,5.66,3.45,0.0,0.0
2023-11-04 01:00:00,0.0,5.42,3.52,0.0,0.0
2023-11-04 02:00:00,0.0,5.31,3.66,0.0,0.0
2023-11-04 03:00:00,0.0,5.23,3.86,0.0,0.0
2023-11-04 04:00:00,0.0,5.09,4.07,0.0,0.0
2023-11-04 05:00:00,0.0,5.24,4.21,0.0,0.0
2023-11-04 06:00:00,0.0,5.5,4.28,4.47,4.47
2023-11-04 07:00:00,0.0,6.28,4.69,38.16,38.16
2023-11-04 08:00:00,0.0,6.74,4.07,74.79,74.79
2023-11-04 09:00:00,0.0,7.29,4.69,98.02,98.02
2023-11-04 10:00:00,16.11,8.18,5.66,128.65,144.76
2023-11-04 11:00:00,111.48,8.8,5.86,117.69,229.17
2023-11-04 12:00:00,76.93,9.69,5.52,101.49,178.42
2023-11-04 13:00:00,45.35,10.0,4.9,75.02,120.37
2023-11-04 14:00:00,6.34,9.68,4.21,38.37,44.71
2023-11-04 15:00:00,0.0,9.19,4.41,4.89,4.89
2023-11-04 16:00:00,0.0,8.33,4.76,0.0,0.0
2023-11-04 17:00:00,0.0,7.85,5.17,0.0,0.0
2023-11-04 18:00:00,0.0,7.51,5.52,0.0,0.0
2023-11-04 19:00:00,0.0,7.53,5.59,0.0,0.0
2023-11-04 20:00:00,0.0,7.62,5.45,0.0,0.0
2023-11-04 21:00:00,0.0,8.04,5.38,0.0,0.0
2023-11-04 22:00:00,0.0,8.36,5.17,0.0,0.0
2023-11-04 23:00:00,0.0,8.46,5.1,0.0,0.0
2023-11-05 00:00:00,0.0,8.39,4.97,0.0,0.0
2023-11-05 01:00:00,0.0,8.68,4.76,0.0,0.0
2023-11-05 02:00:00,0.0,8.85,4.9,0.0,0.0
2023-11-05 03:00:00,0.0,8.63,4.34,0.0,0.0
2023-11-05 04:00:00,0.0,8.5,4.07,0.0,0.0
2023-11-05 05:00:00,0.0,8.59,4.21,0.0,0.0
2023-11-05 06:00:00,0.0,8.5,4.48,5.55,5.55
2023-11-05 07:00:00,0.0,8.47,4.62,32.52,32.52
2023-11-05 08:00:00,0.0,8.75,4.69,50.8,50.8
2023-11-05 09:00:00,0.0,9.15,4.62,69.52,69.52
2023-11-05 10:00:00,11.29,9.67,4.9,86.51,97.8
2023-11-05 11:00:00,3.04,10.1,5.45,83.14,86.18
2023-11-05 12:00:00,38.88,10.22,5.72,95.02,133.9
2023-11-05 13:00:00,55.12,10.27,5.72,74.97,130.09
2023-11-05 14:00:00,117.76,10.32,5.52,65.49,183.25
2023-11-05 15:00:00,0.0,9.87,5.59,6.15,6.15
2023-11-05 16:00:00,0.0,9.4,5.59,0.0,0.0
2023-11-05 17:00:00,0.0,9.24,5.79,0.0,0.0
2023-11-05 18:00:00,0.0,9.09,6.28,0.0,0.0
2023-11-05 19:00:00,0.0,8.85,6.69,0.0,0.0
2023-11-05 20:00:00,0.0,8.72,7.17,0.0,0.0
2023-11-05 21:00:00,0.0,8.61,7.03,0.0,0.0
2023-11-05 22:00:00,0.0,8.77,6.9,0.0,0.0
2023-11-05 23:00:00,0.0,8.54,6.62,0.0,0.0
2023-11-06 00:00:00,0.0,8.44,6.28,0.0,0.0
2023-11-06 01:00:00,0.0,8.69,6.0,0.0,0.0
2023-11-06 02:00:00,0.0,8.78,5.93,0.0,0.0
2023-11-06 03:00:00,0.0,8.59,5.79,0.0,0.0
2023-11-06 04:00:00,0.0,8.42,5.66,0.0,0.0
2023-11-06 05:00:00,0.0,8.68,5.59,0.0,0.0
2023-11-06 06:00:00,0.0,8.66,5.72,4.79,4.79
2023-11-06 07:00:00,0.0,8.47,5.59,37.32,37.32
2023-11-06 08:00:00,0.0,8.85,5.59,76.48,76.48
2023-11-06 09:00:00,0.0,9.29,5.93,64.0,64.0
2023-11-06 10:00:00,93.37,9.71,6.14,75.09,168.46
2023-11-06 11:00:00,117.37,10.52,6.83,101.9,219.27
2023-11-06 12:00:00,196.04,10.78,6.21,108.12,304.16
2023-11-06 13:00:00,219.2,11.15,6.07,98.87,318.07
2023-11-06 14:00:00,221.83,11.09,5.31,74.1,295.93
2023-11-06 15:00:00,0.0,10.58,4.76,5.72,5.72
2023-11-06 16:00:00,0.0,9.76,4.48,0.0,0.0
2023-11-06 17:00:00,0.0,9.09,4.41,0.0,0.0
2023-11-06 18:00:00,0.0,8.66,4.41,0.0,0.0
2023-11-06 19:00:00,0.0,8.81,4.41,0.0,0.0
2023-11-06 20:00:00,0.0,8.55,4.48,0.0,0.0
2023-11-06 21:00:00,0.0,8.28,4.76,0.0,0.0
2023-11-06 22:00:00,0.0,8.24,4.76,0.0,0.0
2023-11-06 23:00:00,0.0,8.1,4.62,0.0,0.0
2023-11-07 00:00:00,0.0,8.01,4.48,0.0,0.0
2023-11-07 01:00:00,0.0,7.86,4.34,0.0,0.0
2023-11-07 02:00:00,0.0,7.4,4.21,0.0,0.0
2023-11-07 03:00:00,0.0,7.58,4.21,0.0,0.0
2023-11-07 04:00:00,0.0,7.94,4.28,0.0,0.0
2023-11-07 05:00:00,0.0,7.97,4.14,0.0,0.0
2023-11-07 06:00:00,0.0,8.01,4.14,4.39,4.39
2023-11-07 07:00:00,0.0,7.81,4.14,26.65,26.65
2023-11-07 08:00:00,0.0,8.0,4.55,50.64,50.64
2023-11-07 09:00:00,0.0,8.27,5.1,89.44,89.44
2023-11-07 10:00:00,18.9,9.2,5.72,113.99,132.89
2023-11-07 11:00:00,46.81,9.47,5.03,101.99,148.8
2023-11-07 12:00:00,68.87,9.67,4.69,105.01,173.88
2023-11-07 13:00:00,68.22,9.68,4.69,88.22,156.44
2023-11-07 14:00:00,70.46,9.2,4.28,42.56,113.02
2023-11-07 15:00:00,0.0,8.82,4.0,5.07,5.07
2023-11-07 16:00:00,0.0,8.04,3.59,0.0,0.0
2023-11-07 17:00:00,0.0,7.52,3.59,0.0,0.0
2023-11-07 18:00:00,0.0,7.17,3.59,0.0,0.0
2023-11-07 19:00:00,0.0,7.03,3.59,0.0,0.0
2023-11-07 20:00:00,0.0,6.81,3.66,0.0,0.0
2023-11-07 21:00:00,0.0,6.42,3.66,0.0,0.0
2023-11-07 22:00:00,0.0,6.38,3.86,0.0,0.0
2023-11-07 23:00:00,0.0,6.46,4.07,0.0,0.0
2023-11-08 00:00:00,0.0,6.83,4.34,0.0,0.0
2023-11-08 01:00:00,0.0,7.01,4.48,0.0,0.0
2023-11-08 02:00:00,0.0,7.02,4.34,0.0,0.0
2023-11-08 03:00:00,0.0,7.09,4.55,0.0,0.0
2023-11-08 04:00:00,0.0,7.09,4.76,0.0,0.0
2023-11-08 05:00:00,0.0,7.19,4.83,0.0,0.0
2023-11-08 06:00:00,0.0,7.11,4.76,3.75,3.75
2023-11-08 07:00:00,0.0,6.97,4.97,29.67,29.67
2023-11-08 08:00:00,0.0,7.15,5.31,70.28,70.28
2023-11-08 09:00:00,0.0,7.65,5.17,76.85,76.85
2023-11-08 10:00:00,59.04,8.18,5.79,96.12,155.16
2023-11-08 11:00:00,78.04,8.89,6.14,131.03,209.07
2023-11-08 12:00:00,41.22,9.35,6.07,101.87,143.09
2023-11-08 13:00:00,110.44,9.34,5.24,79.58,190.02
2023-11-08 14:00:00,101.65,9.17,4.48,47.0,148.65
2023-11-08 15:00:00,0.0,8.88,4.55,4.71,4.71
2023-11-08 16:00:00,0.0,7.93,4.07,0.0,0.0
2023-11-08 17:00:00,0.0,7.32,3.93,0.0,0.0
2023-11-08 18:00:00,0.0,6.98,3.86,0.0,0.0
2023-11-08 19:00:00,0.0,6.73,3.93,0.0,0.0
2023-11-08 20:00:00,0.0,6.61,3.93,0.0,0.0
2023-11-08 21:00:00,0.0,6.83,4.0,0.0,0.0
2023-11-08 22:00:00,0.0,6.78,3.86,0.0,0.0
2023-11-08 23:00:00,0.0,6.84,3.86,0.0,0.0
2023-11-09 00:00:00,0.0,6.79,4.07,0.0,0.0
2023-11-09 01:00:00,0.0,6.6,4.0,0.0,0.0
2023-11-09 02:00:00,0.0,6.38,3.66,0.0,0.0
2023-11-09 03:00:00,0.0,6.51,3.79,0.0,0.0
2023-11-09 04:00:00,0.0,6.85,4.0,0.0,0.0
2023-11-09 05:00:00,0.0,7.21,4.21,0.0,0.0
2023-11-09 06:00:00,0.0,7.37,4.34,0.0,0.0
2023-11-09 07:00:00,0.0,7.09,4.69,14.89,14.89
2023-11-09 08:00:00,0.0,7.46,4.76,37.28,37.28
2023-11-09 09:00:00,0.0,7.85,5.1,46.53,46.53
2023-11-09 10:00:00,0.82,8.06,5.03,51.87,52.69
2023-11-09 11:00:00,3.72,8.18,4.69,71.45,75.17
2023-11-09 12:00:00,0.22,8.41,4.55,45.97,46.19
2023-11-09 13:00:00,2.01,8.43,4.41,27.85,29.86
2023-11-09 14:00:00,0.0,8.37,4.28,8.91,8.91
2023-11-09 15:00:00,0.0,8.34,3.86,1.13,1.13
2023-11-09 16:00:00,0.0,8.35,3.66,0.0,0.0
2023-11-09 17:00:00,0.0,8.29,3.31,0.0,0.0
2023-11-09 18:00:00,0.0,8.31,3.72,0.0,0.0
2023-11-09 19:00:00,0.0,8.23,3.93,0.0,0.0
2023-11-09 20:00:00,0.0,7.81,4.14,0.0,0.0
2023-11-09 21:00:00,0.0,7.56,4.34,0.0,0.0
2023-11-09 22:00:00,0.0,7.35,4.48,0.0,0.0
2023-11-09 23:00:00,0.0,7.25,4.69,0.0,0.0
2023-11-10 00:00:00,0.0,7.57,5.24,0.0,0.0
2023-11-10 01:00:00,0.0,7.92,5.17,0.0,0.0
2023-11-10 02:00:00,0.0,7.65,4.55,0.0,0.0
2023-11-10 03:00:00,0.0,6.93,3.93,0.0,0.0
2023-11-10 04:00:00,0.0,6.13,3.52,0.0,0.0
2023-11-10 05:00:00,0.0,5.8,3.38,0.0,0.0
2023-11-10 06:00:00,0.0,5.9,3.45,0.0,0.0
2023-11-10 07:00:00,0.0,6.45,3.59,39.16,39.16
2023-11-10 08:00:00,0.0,7.07,3.38,74.39,74.39
2023-11-10 09:00:00,0.0,7.73,4.83,77.0,77.0
2023-11-10 10:00:00,78.93,8.23,4.97,79.95,158.88
2023-11-10 11:00:00,172.41,8.58,4.83,87.8,260.21
2023-11-10 12:00:00,245.19,8.68,4.41,88.69,333.88
2023-11-10 13:00:00,196.96,8.72,4.41,94.8,291.76
2023-11-10 14:00:00,126.67,8.51,4.0,58.44,185.11
2023-11-10 15:00:00,0.0,7.99,3.66,0.0,0.0
2023-11-10 16:00:00,0.0,7.43,3.52,0.0,0.0
2023-11-10 17:00:00,0.0,6.61,3.1,0.0,0.0
2023-11-10 18:00:00,0.0,5.92,2.97,0.0,0.0
2023-11-10 19:00:00,0.0,5.92,3.52,0.0,0.0
2023-11-10 20:00:00,0.0,5.67,3.38,0.0,0.0
2023-11-10 21:00:00,0.0,5.41,3.03,0.0,0.0
2023-11-10 22:00:00,0.0,5.04,2.83,0.0,0.0
2023-11-10 23:00:00,0.0,4.65,2.62,0.0,0.0
2023-11-11 00:00:00,0.0,4.35,2.48,0.0,0.0
2023-11-11 01:00:00,0.0,4.16,2.21,0.0,0.0
2023-11-11 02:00:00,0.0,4.04,1.93,0.0,0.0
2023-11-11 03:00:00,0.0,3.8,1.59,0.0,0.0
2023-11-11 04:00:00,0.0,4.07,1.38,0.0,0.0
2023-11-11 05:00:00,0.0,4.32,1.31,0.0,0.0
2023-11-11 06:00:00,0.0,4.82,1.72,0.0,0.0
2023-11-11 07:00:00,0.0,5.03,2.48,12.19,12.19
2023-11-11 08:00:00,0.0,5.09,2.48,22.78,22.78
2023-11-11 09:00:00,0.0,5.33,2.62,25.2,25.2
2023-11-11 10:00:00,2.02,5.62,2.9,56.61,58.63
2023-11-11 11:00:00,0.95,6.08,3.24,103.66,104.61
2023-11-11 12:00:00,21.96,6.53,3.38,110.93,132.89
2023-11-11 13:00:00,27.02,6.62,3.52,86.07,113.09
2023-11-11 14:00:00,51.15,6.0,4.41,53.93,105.08
2023-11-11 15:00:00,0.0,5.58,3.52,0.0,0.0
2023-11-11 16:00:00,0.0,4.83,3.38,0.0,0.0
2023-11-11 17:00:00,0.0,4.44,3.38,0.0,0.0
2023-11-11 18:00:00,0.0,3.99,3.38,0.0,0.0
2023-11-11 19:00:00,0.0,4.28,3.03,0.0,0.0
2023-11-11 20:00:00,0.0,4.56,3.03,0.0,0.0
2023-11-11 21:00:00,0.0,4.81,3.03,0.0,0.0
2023-11-11 22:00:00,0.0,4.93,3.38,0.0,0.0
2023-11-11 23:00:00,0.0,5.02,3.24,0.0,0.0
2023-11-12 00:00:00,0.0,5.11,3.24,0.0,0.0
2023-11-12 01:00:00,0.0,5.22,3.38,0.0,0.0
2023-11-12 02:00:00,0.0,5.23,3.45,0.0,0.0
2023-11-12 03:00:00,0.0,5.12,3.31,0.0,0.0
2023-11-12 04:00:00,0.0,5.04,2.9,0.0,0.0
2023-11-12 05:00:00,0.0,4.81,2.69,0.0,0.0
2023-11-12 06:00:00,0.0,4.1,2.55,0.0,0.0
2023-11-12 07:00:00,0.0,3.74,2.34,32.37,32.37
2023-11-12 08:00:00,0.0,4.1,3.59,71.45,71.45
2023-11-12 09:00:00,0.0,4.69,3.45,86.51,86.51
2023-11-12 10:00:00,13.22,5.32,3.52,100.29,113.51
2023-11-12 11:00:00,42.48,5.78,3.59,110.71,153.19
2023-11-12 12:00:00,80.7,6.16,3.45,103.95,184.65
2023-11-12 13:00:00,103.37,6.36,3.03,80.87,184.24
2023-11-12 14:00:00,91.49,6.42,2.62,47.42,138.91
2023-11-12 15:00:00,0.0,6.09,2.0,0.0,0.0
2023-11-12 16:00:00,0.0,5.22,1.79,0.0,0.0
2023-11-12 17:00:00,0.0,4.88,1.52,0.0,0.0
2023-11-12 18:00:00,0.0,4.3,1.45,0.0,0.0
2023-11-12 19:00:00,0.0,3.47,2.0,0.0,0.0
2023-11-12 20:00:00,0.0,2.89,1.93,0.0,0.0
2023-11-12 21:00:00,0.0,2.8,1.93,0.0,0.0
2023-11-12 22:00:00,0.0,2.55,1.59,0.0,0.0
2023-11-12 23:00:00,0.0,2.32,1.79,0.0,0.0
2023-11-13 00:00:00,0.0,2.78,1.45,0.0,0.0
2023-11-13 01:00:00,0.0,2.83,1.38,0.0,0.0
2023-11-13 02:00:00,0.0,2.95,1.38,0.0,0.0
2023-11-13 03:00:00,0.0,2.88,1.24,0.0,0.0
2023-11-13 04:00:00,0.0,2.85,1.17,0.0,0.0
2023-11-13 05:00:00,0.0,2.54,1.31,0.0,0.0
2023-11-13 06:00:00,0.0,2.56,1.45,0.0,0.0
2023-11-13 07:00:00,0.0,1.95,1.45,30.07,30.07
2023-11-13 08:00:00,0.0,3.41,1.38,61.06,61.06
2023-11-13 09:00:00,0.0,4.55,1.93,63.36,63.36
2023-11-13 10:00:00,3.82,5.35,2.69,35.0,38.82
2023-11-13 11:00:00,0.0,5.64,2.76,40.44,40.44
2023-11-13 12:00:00,0.15,6.03,1.79,36.17,36.32
2023-11-13 13:00:00,0.0,6.56,1.79,15.96,15.96
2023-11-13 14:00:00,2.27,6.79,2.21,10.47,12.74
2023-11-13 15:00:00,0.0,7.39,3.03,0.0,0.0
2023-11-13 16:00:00,0.0,8.1,3.45,0.0,0.0
2023-11-13 17:00:00,0.0,10.18,4.97,0.0,0.0
2023-11-13 18:00:00,0.0,12.3,6.76,0.0,0.0
2023-11-13 19:00:00,0.0,11.96,7.03,0.0,0.0
2023-11-13 20:00:00,0.0,12.25,7.66,0.0,0.0
2023-11-13 21:00:00,0.0,11.11,6.41,0.0,0.0
2023-11-13 22:00:00,0.0,9.96,6.0,0.0,0.0
2023-11-13 23:00:00,0.0,9.04,5.72,0.0,0.0
2023-11-14 00:00:00,0.0,8.44,5.79,0.0,0.0
2023-11-14 01:00:00,0.0,8.47,5.93,0.0,0.0
2023-11-14 02:00:00,0.0,8.52,6.14,0.0,0.0
2023-11-14 03:00:00,0.0,8.6,6.28,0.0,0.0
2023-11-14 04:00:00,0.0,8.82,6.48,0.0,0.0
2023-11-14 05:00:00,0.0,9.17,6.62,0.0,0.0
2023-11-14 06:00:00,0.0,9.22,6.55,0.0,0.0
2023-11-14 07:00:00,0.0,9.34,6.62,26.69,26.69
2023-11-14 08:00:00,0.0,9.45,6.9,52.37,52.37
2023-11-14 09:00:00,0.0,9.92,7.03,67.34,67.34
2023-11-14 10:00:00,37.75,10.57,7.24,109.51,147.26
2023-11-14 11:00:00,112.8,10.8,7.03,86.24,199.04
2023-11-14 12:00:00,106.98,11.19,5.72,92.41,199.39
2023-11-14 13:00:00,145.96,10.77,7.31,81.33,227.29
2023-11-14 14:00:00,71.21,10.69,6.07,34.92,106.13
2023-11-14 15:00:00,0.0,10.41,5.79,0.0,0.0
2023-11-14 16:00:00,0.0,9.84,4.97,0.0,0.0
2023-11-14 17:00:00,0.0,9.69,4.55,0.0,0.0
2023-11-14 18:00:00,0.0,9.48,4.14,0.0,0.0
2023-11-14 19:00:00,0.0,8.98,4.07,0.0,0.0
2023-11-14 20:00:00,0.0,8.89,3.38,0.0,0.0
2023-11-14 21:00:00,0.0,8.79,2.97,0.0,0.0
2023-11-14 22:00:00,0.0,8.62,2.41,0.0,0.0
2023-11-14 23:00:00,0.0,8.44,2.62,0.0,0.0
2023-11-15 00:00:00,0.0,8.23,4.21,0.0,0.0
2023-11-15 01:00:00,0.0,7.77,5.45,0.0,0.0
2023-11-15 02:00:00,0.0,7.58,5.38,0.0,0.0
2023-11-15 03:00:00,0.0,7.87,5.86,0.0,0.0
2023-11-15 04:00:00,0.0,7.99,5.72,0.0,0.0
2023-11-15 05:00:00,0.0,7.86,5.52,0.0,0.0
2023-11-15 06:00:00,0.0,7.74,5.38,0.0,0.0
2023-11-15 07:00:00,0.0,8.09,4.21,7.09,7.09
2023-11-15 08:00:00,0.0,8.27,3.93,13.77,13.77
2023-11-15 09:00:00,0.0,8.41,4.21,15.54,15.54
2023-11-15 10:00:00,0.0,8.4,4.9,26.99,26.99
2023-11-15 11:00:00,11.45,8.5,5.38,67.07,78.52
2023-11-15 12:00:00,6.42,8.66,5.17,68.6,75.02
2023-11-15 13:00:00,16.72,8.65,5.17,42.19,58.91
2023-11-15 14:00:00,106.77,8.4,5.03,35.8,142.57
2023-11-15 15:00:00,0.0,8.18,4.0,0.0,0.0
2023-11-15 16:00:00,0.0,7.6,3.66,0.0,0.0
2023-11-15 17:00:00,0.0,7.32,3.66,0.0,0.0
2023-11-15 18:00:00,0.0,7.24,3.93,0.0,0.0
2023-11-15 19:00:00,0.0,6.72,3.66,0.0,0.0
2023-11-15 20:00:00,0.0,6.39,3.72,0.0,0.0
2023-11-15 21:00:00,0.0,6.44,3.79,0.0,0.0
2023-11-15 22:00:00,0.0,6.34,3.66,0.0,0.0
2023-11-15 23:00:00,0.0,6.11,3.93,0.0,0.0
2023-11-16 00:00:00,0.0,6.08,4.28,0.0,0.0
2023-11-16 01:00:00,0.0,6.28,4.55,0.0,0.0
2023-11-16 02:00:00,0.0,6.34,4.69,0.0,0.0
2023-11-16 03:00:00,0.0,6.33,4.83,0.0,0.0
2023-11-16 04:00:00,0.0,6.43,4.83,0.0,0.0
2023-11-16 05:00:00,0.0,6.52,4.69,0.0,0.0
2023-11-16 06:00:00,0.0,6.57,4.62,0.0,0.0
2023-11-16 07:00:00,0.0,6.68,4.62,16.11,16.11
2023-11-16 08:00:00,0.0,6.67,4.55,34.66,34.66
2023-11-16 09:00:00,0.0,6.82,4.69,65.37,65.37
2023-11-16 10:00:00,46.37,7.15,4.07,80.09,126.46
2023-11-16 11:00:00,136.33,7.65,3.79,70.93,207.26
2023-11-16 12:00:00,159.28,7.76,3.1,98.01,257.29
2023-11-16 13:00:00,5.59,7.72,2.28,65.9,71.49
2023-11-16 14:00:00,16.79,7.22,1.66,27.0,43.79
2023-11-16 15:00:00,0.0,6.71,1.17,0.0,0.0
2023-11-16 16:00:00,0.0,5.96,0.76,0.0,0.0
2023-11-16 17:00:00,0.0,6.01,0.48,0.0,0.0
2023-11-16 18:00:00,0.0,5.6,0.55,0.0,0.0
2023-11-16 19:00:00,0.0,3.96,1.31,0.0,0.0
2023-11-16 20:00:00,0.0,3.5,1.31,0.0,0.0
2023-11-16 21:00:00,0.0,3.09,1.38,0.0,0.0
2023-11-16 22:00:00,0.0,2.63,1.45,0.0,0.0
2023-11-16 23:00:00,0.0,1.97,1.59,0.0,0.0
2023-11-17 00:00:00,0.0,1.71,1.79,0.0,0.0
2023-11-17 01:00:00,0.0,1.39,2.07,0.0,0.0
2023-11-17 02:00:00,0.0,1.29,2.34,0.0,0.0
2023-11-17 03:00:00,0.0,1.29,2.69,0.0,0.0
2023-11-17 04:00:00,0.0,1.2,3.03,0.0,0.0
2023-11-17 05:00:00,0.0,1.17,3.38,0.0,0.0
2023-11-17 06:00:00,0.0,1.24,3.59,0.0,0.0
2023-11-17 07:00:00,0.0,1.2,3.38,30.63,30.63
2023-11-17 08:00:00,0.0,1.97,3.72,68.02,68.02
